(주)고암개발,골프장 운영업,17년차,중소기업,50명,180억,28%
현대밋숀(주),그 외 자동차용 신품 부품 제조업,24년차,중소기업,105명,,
(주)유성인젝션,운송장비 조립용 플라스틱제품 제조업,,중소기업,42명,,
(주)태성테크,주형 및 금형 제조업,18년차,중소기업,23명,108억,81%
타이온(주),금속 절삭기계 제조업,16년차,중소기업,73명,,
(주)에코인토트,그 외 기타 기계 및 장비 도매업,13년차,중소기업,24명,151억,164%
(주)윤재,콘크리트 및 철근 공사업,19년차,중소기업,5명,3억,417%
유창하이테크(주),운송장비 조립용 플라스틱제품 제조업,,중소기업,26명,,
대신강업㈜,기계·설비·자동차,,,137명,,
(주)에이텍,"기타 기술 시험, 검사 및 분석업",,중소기업,74명,43억,40%
(주)남부,폴리스티렌 발포 성형제품 제조업,36년차,중소기업,14명,29억,4%
울산문화방송(주),지상파 방송업,,중견기업,77명,,
연암철물공구，종합상사,"페인트, 창호 및 기타 건설자재 소매업",,중소기업,,39억,32%
버슘머트리얼즈피엠코리아(유),산업용 가스 제조업,,중소기업,22명,,
(의)우아의료재단길메리요양병원,일반 병원,11년차,,90명,124억,8%
(주)그린웰푸드,"수산동물 훈제, 조리 및 유사 조제식품 제조업",11년차,중소기업,29명,281억,7%
동명레미콘(주),레미콘 제조업,13년차,중소기업,16명,,
(주)밸류파이브,기타 엔지니어링 서비스업,7년차,중소기업,56명,,
