(주)고아정공,전동기 및 발전기 제조업,27년차,중견기업,160명,,
(주)제이앤제이컴퍼니,화장품 제조업,10년차,중소기업,,28억,3%
(주)브이디에스,그 외 기타 전자부품 제조업,,중소기업,159명,226억,55%
서창전기통신(주),속도계 및 적산계기 제조업,28년차,중소기업,44명,198억,14%
(주)울텍,기타 반도체소자 제조업,,중소기업,18명,35억,9%
오대금속(주),그 외 자동차용 신품 부품 제조업,44년차,중소기업,74명,,
한국피아이엠(주),자동차 엔진용 신품 부품 제조업,21년차,중소기업,181명,276억,1%
(주)그랜드관광호텔,면세점,34년차,,174명,905억,43%
브이성형외과의원,일반 의원,,중소기업,,80억,36%
(주)코앤코,악기 도매업,14년차,중소기업,,27억,11%
(의)해성의료재단,종합 병원,,,85명,175억,14%
(주)편강한방피부과학연구소,화장품 제조업,7년차,중소기업,8명,19억,76%
(주)에이팜,화장품 제조업,10년차,중소기업,25명,35억,16%
금용기계(주),선박 구성 부분품 제조업,66년차,,207명,,
다원,차류 가공업,,중소기업,8명,13억,19%
신전푸드시스,상품 종합 도매업,,중소기업,,238억,142%
(주)시그너스정공대구공장,기계·설비·자동차,18년차,,55명,,
(주)성일플레이팅,플라스틱 접착처리 제품 제조업,,중소기업,63명,73억,6%
(주)파인메딕스,그 외 기타 의료용 기기 제조업,13년차,중소기업,65명,76억,25%
경산제지(주),크라프트지 및 상자용 판지 제조업,,중견기업,100명,,
금오이엠에스(주),그 외 자동차용 신품 부품 제조업,7년차,중소기업,152명,,
보국전기공업(주),전동기 및 발전기 제조업,40년차,,44명,,
남양금속(주),그 외 자동차용 신품 부품 제조업,,,217명,,
(주)동광명품도어,"금속 문, 창, 셔터 및 관련제품 제조업",14년차,중소기업,이명현,,
(주)에너캠프,기타 전기 변환장치 제조업,5년차,중소기업,21명,30억,21%
(주)케이아이티,그 외 기타 전자부품 제조업,13년차,중소기업,44명,381억,80%
(주)이엠에스,그 외 기타 분류 안된 사업지원 서비스업,,중소기업,98명,,
(주)경동사,의약품 도매업,36년차,"대기업,1000대기업",223명,4186억,7%
(주)아이디정보시스템,응용 소프트웨어 개발 및 공급업,22년차,중소기업,34명,,
오큐브(주),응용 소프트웨어 개발 및 공급업,15년차,중소기업,52명,120억,47%
(주)올소테크,정형외과용 및 신체보정용 기기 제조업,8년차,중소기업,69명,125억,3%
(주)와이에이치데이타베이스,컴퓨터 프로그래밍 서비스업,16년차,중소기업,63명,25억,33%
레이저프로,농업 및 임업용 기계 제조업,,중소기업,6명,,
(주)리빙케어,반도체 제조용 기계 제조업,14년차,중소기업,49명,,
루넥스(주),일반용 전기 조명장치 제조업,7년차,중소기업,7명,22억,50%
(주)제일제약,완제 의약품 제조업,,중소기업,87명,119억,1%
고문당인쇄(주),기타 인쇄업,29년차,,48명,,
(주)엠픽,그 외 기타 의복액세서리 제조업,5년차,중소기업,32명,49억,1%
한국사학진흥재단,교육 행정,31년차,,,,
(주)이노테크,자동차 엔진용 신품 부품 제조업,34년차,중소기업,36명,,
(주)멘티스로지텍,의료용품 도매업,7년차,중소기업,19명,48억,20%
(주)진영알앤에스,산업용 그 외 비경화 고무제품 제조업,17년차,중소기업,92명,,
(주)쓰리에이치,그 외 기타 의료용 기기 제조업,8년차,중소기업,100명,,
(주)차지인,기타 공학 연구개발업,6년차,중소기업,13명,10억,63%
(주)써지덴트,치과용 기기 제조업,8년차,중소기업,11명,55억,9%
(주)텍스랜드앤넥스코,화학섬유 방적업,,,53명,,
(주)윈텍통신,그 외 기타 전자부품 제조업,15년차,중소기업,115명,128억,3%
대한소결금속(주),분말 야금제품 제조업,35년차,중견기업,240명,,
에널텍티엠에스(주),"섬유, 의복 및 가죽 가공기계 제조업",10년차,중소기업,18명,48억,14%
(주)에이피엠,분말 야금제품 제조업,21년차,,79명,,
영신기전공업(주),그 외 자동차용 신품 부품 제조업,31년차,중소기업,118명,,
(주)디.엔.피코퍼레이션,연성 및 기타 인쇄회로기판 제조업,23년차,,535명,768억,16%
에스엠영상의학과의원,일반 의원,,중소기업,,175억,18%
(주)아이앤피,오프셋 인쇄업,22년차,,112명,,
(주)영남일보,신문 발행업,77년차,,193명,,
(주)우성티오티,그 외 기타 특수목적용 기계 제조업,20년차,중소기업,55명,,
(주)릴리커버,가전제품 및 부품 도매업,6년차,중소기업,,3억,123%
코나모빌리티(주),응용 소프트웨어 개발 및 공급업,23년차,중소기업,21명,26억,8%
유림공업(주),내연기관 제조업,35년차,중소기업,42명,,
(주)네트로,"컴퓨터 및 주변장치, 소프트웨어 도매업",10년차,중소기업,16명,55억,46%
(주)리크온,포털 및 기타 인터넷 정보매개 서비스업,5년차,중소기업,21명,,
(학)계명대학교산학협력단,기타 전문 서비스업,,,223명,341억,8%
한국댓와일러(주),그 외 자동차용 신품 부품 제조업,30년차,,222명,,
(주)덕산코트랜,공기 조화장치 제조업,22년차,중소기업,76명,,
(주)동화주택,주거용 건물 개발 및 공급업,34년차,"1000대기업,중견기업",41명,,
(주)이지스,응용 소프트웨어 개발 및 공급업,21년차,중소기업,81명,86억,2%
영일엔지니어링(주),그 외 기타 특수목적용 기계 제조업,7년차,중소기업,42명,,
한국IT교육원,기타 기술 및 직업훈련학원,,중소기업,4명,,
(주)셜대학원,그 외 기타 분류 안된 교육기관,6년차,중소기업,177명,,
(주)삼송비엔씨,빵류 제조업,7년차,중소기업,19명,,
(주)지엠큐,경영 컨설팅업,3년차,중소기업,,24억,61868%
(주)한국랩,그 외 기타 의료용 기기 제조업,17년차,중소기업,43명,,
신라철강(주),냉간 압연 및 압출 제품 제조업,45년차,중견기업,88명,,
신생공업(주),분말 야금제품 제조업,46년차,,158명,,
중앙모터스(주),자동차 신품 판매업,,중소기업,268명,2623억,7%
(주)그린모빌리티,그 외 자동차용 신품 부품 제조업,10년차,중소기업,20명,,
(주)코슈코,화장품 및 화장용품 도매업,6년차,중소기업,,418억,72%
(주)세성,그 외 기타 전자부품 제조업,,중소기업,40명,,
(주)와이엠피,주형 및 금형 제조업,26년차,중소기업,160명,,
(주)보광아이엔티,면직물 직조업,19년차,중소기업,69명,238억,2%
(주)대영엠텍,그 외 기타 전자부품 제조업,13년차,중소기업,65명,138억,14%
대광소결금속(주),그 외 자동차용 신품 부품 제조업,25년차,중소기업,107명,,
(주)로우템,그 외 기타 의료용 기기 제조업,12년차,중소기업,18명,43억,23%
이에이치에이(주),그 외 자동차용 신품 부품 제조업,9년차,중소기업,35명,46억,3%
(주)화신,그 외 자동차용 신품 부품 제조업,30년차,,128명,,
(재)지능형자동차부품진흥원,"기타 기술 시험, 검사 및 분석업",14년차,,성명호,35억,70%
(주)신성에프에이,컨베이어장치 제조업,27년차,중소기업,21명,,
(주)비엠아이,그 외 기타 특수목적용 기계 제조업,25년차,중소기업,42명,180억,14%
(의)구의료재단구병원,일반 병원,,,226명,487억,9%
대구삼선병원,일반 병원,,중소기업,,,
(주)백메가,그 외 기타 분류 안된 사업지원 서비스업,8년차,중소기업,60명,371억,34%
(주)서연이엔지,자동차용 신품 조향장치 및 현가 장치 제조업,10년차,중소기업,53명,,
(주)코레카,상품 종합 도매업,10년차,중소기업,31명,228억,38%
한국오에스지(주),톱 및 호환성 공구 제조업,42년차,중견기업,402명,,
(의)해정의료재단(더좋은병원),일반 병원,,,70명,66억,22%
(주)비앤지평화상사,기타 가공식품 도매업,6년차,중소기업,15명,132억,4%
(주)광명테크,사무용 기계 및 장비 제조업,,중소기업,14명,39억,27%
(주)컴퓨터메이트,응용 소프트웨어 개발 및 공급업,15년차,중소기업,52명,101억,10%
(주)씨엘,시스템 소프트웨어 개발 및 공급업,10년차,중소기업,45명,46억,38%
(주)대동전자,그 외 기타 전자부품 제조업,,중소기업,127명,,
(주)디지엔터테인먼트,기타 게임 소프트웨어 개발 및 공급업,22년차,"중소기업,스타트업",17명,24억,690%
에스에스엘엠(주),축전지 제조업,11년차,중소기업,335명,2448억,249%
(주)에필로즈,"화장품, 비누 및 방향제 소매업",,중소기업,10명,30억,228%
(주)디케이코리아,위생용 종이제품 제조업,13년차,중소기업,97명,405억,35%
알이비파트너스(주),시장조사 및 여론조사업,4년차,중소기업,,,
(주)프랜푸드,육류 도매업,15년차,중소기업,30명,,
(주)브링코,상품 종합 중개업,3년차,중소기업,,40억,50523%
(주)케이아이비,포장용 플라스틱 성형용기 제조업,13년차,중소기업,39명,251억,24%
(주)빅밸류,시스템 소프트웨어 개발 및 공급업,7년차,"중소기업,스타트업",22명,,
정로(주),기타 가공식품 도매업,15년차,중소기업,7명,89억,23%
씨티에스(주),그 외 기타 특수목적용 기계 제조업,19년차,중소기업,46명,190억,15%
상신이엔지(주),그 외 기타 특수목적용 기계 제조업,16년차,중견기업,35명,,
(주)카이엔터테인먼트,응용 소프트웨어 개발 및 공급업,5년차,중소기업,,4억,17%
대구시설공단,사업시설 유지ㆍ관리 서비스업,,,204명,731억,10%
한국진공(주),기체 펌프 및 압축기 제조업,24년차,,81명,,
수성한미병원,일반 병원,,중소기업,,,
(주)제이브이화학,그 외 기타 종이 및 판지 제품 제조업,4년차,중소기업,,,
대구경북과학기술원부설한국뇌연구원,의학 및 약학 연구개발업,,,47명,223억,88%
퍼시픽엑스코리아(주),그 외 자동차용 신품 부품 제조업,6년차,중소기업,10명,98억,20%
(주)거산토건,토공사업,19년차,중소기업,20명,239억,102%
(주)창보이노텍,수동식 식품 가공기기 및 금속 주방용기 제조업,21년차,,33명,,
(주)케이피씨,"탭, 밸브 및 유사장치 제조업",41년차,,170명,,
국립대구과학관,박물관 운영업,9년차,,41명,102억,21%
(주)아이엠에스코리아,기타 산업용 기계 및 장비 도매업,10년차,중소기업,20명,,
성림첨단산업(주),그 외 기타 분류 안된 금속 가공 제품 제조업,28년차,,63명,404억,78%
(주)제이비스퀘어,광고 대행업,7년차,중소기업,18명,22억,28%
(주)바이노텍,화장품 제조업,8년차,중소기업,7명,59억,156%
(주)아이에스케이,그 외 기타 상품 전문 도매업,11년차,중소기업,50명,178억,2%
(주)문명에이스,공기 조화장치 제조업,36년차,,126명,718억,20%
(주)지원,영화관 운영업,7년차,중소기업,36명,,
(주)에스엘씨,화장품 제조업,7년차,중소기업,50명,97억,3%
(주)한국이앤씨,환경 관련 엔지니어링 서비스업,41년차,중소기업,48명,56억,7%
(주)반도,플라스틱 필름 제조업,24년차,중소기업,36명,171억,7%
(주)하이니스,그 외 기타 의료용 기기 제조업,4년차,중소기업,16명,24억,157%
(주)인코아,의료용품 및 기타 의약 관련제품 제조업,8년차,중소기업,10명,59억,59%
대봉산업(주),그 외 자동차용 신품 부품 제조업,10년차,중소기업,16명,75억,5%
(재)한국장학재단,그 외 기타 금융 지원 서비스업,13년차,,357명,,
(주)범서,그 외 자동차용 신품 부품 제조업,30년차,중소기업,65명,,
솔루션코리아(주),시스템 소프트웨어 개발 및 공급업,7년차,중소기업,22명,37억,197%
송마디엠씨(주),그 외 자동차용 신품 부품 제조업,51년차,,42명,,
나라솔루션(주),비주거용 부동산 관리업,14년차,중소기업,101명,148억,44%
(주)서일플랜트,산업처리공정 제어장비 제조업,,중소기업,,,
(주)엘디스리젠트호텔,호텔업,12년차,중소기업,39명,,
(주)한양에스엔씨,플라스틱 창호 제조업,14년차,중소기업,21명,,
(주)블루앤,응용 소프트웨어 개발 및 공급업,7년차,중소기업,14명,8억,119%
(주)선비테크,그 외 기타 특수목적용 기계 제조업,,중소기업,30명,,
오스젠(주),그 외 기타 의료용 기기 제조업,10년차,중소기업,8명,16억,62%
원창머티리얼(주),화학섬유직물 직조업,27년차,중소기업,156명,,
(주)카페봄봄,커피 및 차류 도매업,3년차,중소기업,,,
(주)인더텍,기타 무선 통신장비 제조업,17년차,중소기업,23명,50억,7%
(주)세광하이테크,주철관 제조업,,중소기업,85명,,
(주)솔지,"물질 검사, 측정 및 분석기구 제조업",,중소기업,28명,,
(주)선일로에스,"점토 벽돌, 블록 및 유사 비내화 요업제품 제조업",14년차,중소기업,34명,44억,6%
(주)신신엠앤씨,응용 소프트웨어 개발 및 공급업,13년차,중소기업,42명,51억,25%
대구성서산업단지관리공단,그 외 기타 협회 및 단체,32년차,,,,
(주)알피엠,톱 및 호환성 공구 제조업,7년차,중소기업,8명,,
현대코퍼레이션(주),산업용 그 외 비경화 고무제품 제조업,23년차,중소기업,71명,,
(주)와이엠피라이팅,운송장비 조립용 플라스틱제품 제조업,7년차,중소기업,55명,377억,12%
한국섬유개발연구원,"기타 기술 시험, 검사 및 분석업",32년차,,90명,,
한국게이츠(주),그 외 기타 고무제품 제조업,33년차,,151명,,
(주)비알엠피,상용 인력 공급 및 인사관리 서비스업,6년차,중소기업,,9억,201%
(주)비에스텍,일반 통신 공사업,5년차,중소기업,,54억,8%
에임트(주),암면 및 유사제품 제조업,6년차,중소기업,23명,160억,194%
산도브레이크(주),그 외 자동차용 신품 부품 제조업,22년차,중견기업,74명,,
(주)마루일번지,그 외 기타 건축자재 도매업,3년차,중소기업,,30억,605%
삼일병원,일반 병원,,중소기업,155명,233억,23%
(주)엑스코,비주거용 건물 임대업,27년차,,65명,,
(주)조이컴퍼니,기타 신발 제조업,8년차,중소기업,32명,65억,2%
(주)스페이스,커튼 및 유사제품 제조업,10년차,중소기업,95명,140억,5%
(주)엠모니터,그 외 기타 의료용 기기 제조업,8년차,중소기업,10명,2억,29%
(주)청운테크,그 외 자동차용 신품 부품 제조업,,중소기업,201명,,
(주)아이디알시스템,"전자기 측정, 시험 및 분석기구 제조업",7년차,중소기업,16명,126억,224%
(주)월드크로스,일반철물 제조업,,중소기업,40명,93억,6%
(재)대구경북첨단의료산업진흥재단,기타 엔지니어링 서비스업,12년차,,441명,358억,41%
금강건설(주),토공사업,23년차,중소기업,84명,836억,30%
(주)성신앤큐,그 외 자동차용 신품 부품 제조업,5년차,중소기업,48명,,
(주)라지,그 외 자동차용 신품 부품 제조업,13년차,중소기업,50명,102억,2%
(주)나경,커튼 및 유사제품 제조업,9년차,중소기업,67명,168억,2%
(주)평화이엔지,주형 및 금형 제조업,18년차,,106명,453억,33%
다이텍연구원,"기타 기술 시험, 검사 및 분석업",22년차,,142명,237억,11%
미래메탈테크(주),그 외 자동차용 신품 부품 제조업,23년차,중소기업,36명,,
케이비와이퍼시스템(주),그 외 자동차용 신품 부품 제조업,8년차,중견기업,492명,,
휴먼플러스(주),자동차용 신품 전기장치 제조업,,중소기업,136명,,
(주)스피드옥션,부동산 중개 및 대리업,16년차,중소기업,21명,,
(주)세중아이에스,응용 소프트웨어 개발 및 공급업,15년차,중소기업,27명,17억,6%
(주)에스에이치엘,그 외 기타 특수목적용 기계 제조업,9년차,중소기업,15명,31억,7%
(주)다팔자,시각 디자인업,4년차,중소기업,24명,18억,136%
한미에이디엠(주),그 외 자동차용 신품 부품 제조업,22년차,중소기업,82명,,
(주)제이인베스트먼트,주거용 건물 개발 및 공급업,7년차,중소기업,,,
(주)디지비유페이,그 외 기타 금융 지원 서비스업,13년차,중견기업,43명,162억,7%
라파엘병원,일반 병원,,중소기업,,,
(주)동방플랜텍,그 외 기타 특수목적용 기계 제조업,35년차,,120명,,
글로비즈로지스틱스(주),통관 대리 및 관련서비스업,16년차,중소기업,11명,,
(주)일해,토공사업,11년차,중소기업,37명,,
(주)군월드,유선 온라인 게임 소프트웨어 개발 및 공급업,10년차,중소기업,17명,,
(주)세신정밀,치과용 기기 제조업,14년차,중소기업,119명,,
(주)씨엠케이푸드,상품 종합 도매업,6년차,중소기업,,35억,43%
(주)바이크마트,전자상거래 소매 중개업,17년차,중소기업,19명,,
(주)반올림식품,곡물 혼합분말 및 반죽 제조업,6년차,중소기업,,,
(주)유바이오메드,그 외 기타 의료용 기기 제조업,13년차,중소기업,9명,,
대홍코스텍(주),냉간 압연 및 압출 제품 제조업,25년차,중소기업,25명,,
(주)디아이섹,응용 소프트웨어 개발 및 공급업,6년차,중소기업,25명,,
(주)소네트,전기ㆍ전자공학 연구개발업,5년차,중소기업,,9억,247%
(주)토치퍼니처,금속 가구 제조업,28년차,,39명,,
(사)인디053,공연 기획업,5년차,중소기업,,,
(주)살린,응용 소프트웨어 개발 및 공급업,8년차,중소기업,17명,,
(주)디지비데이터시스템,컴퓨터시스템 통합 자문 및 구축 서비스업,10년차,중견기업,142명,208억,6%
(주)에피,응용 소프트웨어 개발 및 공급업,8년차,"중소기업,스타트업",8명,4억,68%
(주)애드디에스,광고 대행업,6년차,중소기업,26명,,
(주)드림에이스,그 외 기타 전기장비 제조업,7년차,중소기업,16명,11억,104%
(주)바스케이션,전자상거래 소매업,3년차,중소기업,20명,,
(주)하나통상,가전제품 및 부품 도매업,5년차,중소기업,,43억,384%
대구의료원,종합 병원,,,569명,461억,31%
(주)신전푸드시스,천연 및 혼합조제 조미료 제조업,5년차,중소기업,28명,146억,5%
비젼디지텍(주),절연 코드세트 및 기타 도체 제조업,14년차,중소기업,40명,73억,16%
