국양로지텍(주),일반 화물자동차 운송업,24년차,중견기업,79명,758억,23%
(주)광일금속,그 외 기타 1차 철강 제조업,31년차,,74명,,
(주)머거본,"빵류, 과자류, 당류, 초콜릿 도매업",18년차,중소기업,16명,257억,18%
(주)에쓰엠에쓰,자동차용 신품 동력전달장치 제조업,,중소기업,85명,,
(주)신흥정기,유압기기 제조업,,,108명,,
(주)삼성정밀,그 외 자동차용 신품 부품 제조업,29년차,중소기업,44명,447억,2%
엔컴(주),응용 소프트웨어 개발 및 공급업,22년차,중소기업,오명호,,
(주)비케이하이테크,전기·전자·제어,15년차,,100명,,
스타우프코리아(유),유압기기 제조업,18년차,중소기업,김명성,,
(주)상지엔지니어링건축사사무소,건축설계 및 관련 서비스업,30년차,중소기업,409명,440억,11%
(주)주은아이앤피,그 외 자동차용 신품 부품 제조업,11년차,중소기업,76명,,
동서콘솔(주),"화물운송 중개, 대리 및 관련 서비스업",17년차,중소기업,81명,992억,30%
(주)아이엠에이해운항공,"화물운송 중개, 대리 및 관련 서비스업",10년차,중소기업,9명,85억,19%
(주)이엔케이,금속탱크 및 저장용기 제조업,17년차,중소기업,이진명,611억,21%
(주)핀크럭스,광고 대행업,13년차,중소기업,22명,132억,80%
이든텍(주),자동차 차체용 신품 부품 제조업,,,95명,,
세화골판지공업(주),골판지 상자 및 가공제품 제조업,,중소기업,52명,382억,3%
동방테크(주),자동차 엔진용 신품 부품 제조업,21년차,중소기업,34명,,
삼원산업(주),금속·재료·철강·요업,31년차,,37명,358억,25%
(주)경성테크놀러지,응용 소프트웨어 개발 및 공급업,4년차,중소기업,51명,11억,53%
(주)엔디소프트,전자상거래 소매 중개업,10년차,중소기업,17명,52억,157%
(주)대륙피앤아이,그 외 자동차용 신품 부품 제조업,16년차,중소기업,45명,302억,226%
미승씨앤에스검사(주),"기타 기술 시험, 검사 및 분석업",27년차,중소기업,65명,51억,12%
(주)비케이미디어,"전시, 컨벤션 및 행사 대행업",13년차,중소기업,4명,,
동서대학교,대학교,,,562명,820억,2%
(주)에이치에스마켓,기타 대형 종합 소매업,2년차,중소기업,,,
(주)대일,산업용 냉장 및 냉동 장비 제조업,21년차,중소기업,48명,189억,13%
(주)케이비엠,기타 가공식품 도매업,10년차,중소기업,58명,,
말레베어공조(주),그 외 자동차용 신품 부품 제조업,15년차,중소기업,171명,,
서번산업엔지니어링(주),공기 조화장치 제조업,29년차,중소기업,59명,242억,19%
조광요턴(주),일반용 도료 및 관련제품 제조업,34년차,"1000대기업,중견기업",334명,2097억,60%
(주)에스엠글로벌유통,"채소류, 서류 및 향신작물류 도매업",,대기업,15명,,
한국청소년상담복지개발원,기타 협회 및 단체,20년차,,64명,231억,6%
(주)정코리아,수송용 운송장비 도매업,4년차,중소기업,18명,137억,381%
(주)더파티,경영 컨설팅업,11년차,중소기업,161명,,
한진물산(주),공작용 기계 및 장비 도매업,,중소기업,16명,,
(주)위즈컴퍼니,전자상거래 소매업,11년차,중소기업,35명,366억,23%
(주)바이펙스,1차 금속제품 도매업,16년차,중소기업,31명,1740억,20%
부경대학교산학협력단,기타 공학 연구개발업,,,180명,206억,7%
(주)이원솔루텍,자동차 엔진용 신품 부품 제조업,28년차,,97명,,
(주)다옴코퍼레이션,전자상거래 소매 중개업,5년차,중소기업,6명,68억,65%
동아대학교산학협력단,기타 공학 연구개발업,,,78명,77억,11%
(주)오성전자,기타 무선 통신장비 제조업,39년차,,278명,859억,8%
톡스프레스테크닉(주),유압기기 제조업,,중소기업,17명,70억,56%
(재)부산경제진흥원,경제 및 경영학 연구개발업,25년차,,25명,584억,13%
