(주)매일경제신문사,신문 발행업,57년차,중견기업,770명,,
(주)제이씨패밀리,여자용 겉옷 제조업,23년차,중견기업,174명,,
(주)티앤케이팩토리,시스템 소프트웨어 개발 및 공급업,11년차,대기업,31명,,
(주)케이티디에스,컴퓨터시스템 통합 자문 및 구축 서비스업,14년차,"대기업,1000대기업","1,401명",4873억,16%
대한무역투자진흥공사,기타 산업진흥 행정,60년차,1000대기업,986명,4626억,8%
(주)신세계프라퍼티,기타 부동산 개발 및 공급업,9년차,대기업,252명,1439억,2%
에스케이스토아(주),기타 통신 판매업,5년차,대기업,229명,2686억,37%
한국엔드레스하우저(주),정밀기기 및 과학기기 도매업,25년차,중견기업,102명,681억,8%
에스케이텔레콤씨에스티원(주),스포츠 클럽 운영업,3년차,대기업,43명,124억,962%
(주)조선방송,유선 방송업,11년차,중견기업,312명,2692억,43%
(주)일진글로벌홀딩스,그 외 자동차용 신품 부품 제조업,44년차,"1000대기업,중견기업",82명,79억,96%
파나소닉코리아(주),가전제품 및 부품 도매업,22년차,중견기업,47명,,
(주)대륜이엔에스,연료용 가스 제조 및 배관공급업,23년차,중견기업,258명,,
(주)남양인터내셔날,여자용 겉옷 제조업,35년차,중견기업,130명,,
교보리얼코(주),비주거용 부동산 관리업,43년차,대기업,620명,,
(주)코빗,컴퓨터시스템 통합 자문 및 구축 서비스업,9년차,중견기업,80명,,
삼정회계법인,공인회계사업,28년차,중견기업,"3,422명",5615억,18%
고진모터스(주),자동차 신품 판매업,22년차,중견기업,429명,4238억,85%
(주)엘지스포츠,스포츠 클럽 운영업,39년차,대기업,48명,,
(주)농협하나로유통,과실류 도매업,7년차,"대기업,1000대기업","2,701명",3조,7%
(주)시마즈사이언티픽코리아,정밀기기 및 과학기기 도매업,4년차,중견기업,180명,500억,498%
(주)피키캐스트,광고 대행업,9년차,중견기업,149명,63억,1%
(주)트라이본즈,셔츠 및 블라우스 제조업,14년차,중견기업,125명,,
스윙엔터테인먼트(주),음악 및 기타 오디오물 출판업,4년차,대기업,조유명,,
(주)하만인터내셔널코리아,응용 소프트웨어 개발 및 공급업,17년차,"대기업,1000대기업",107명,,
(주)프레시코드,응용 소프트웨어 개발 및 공급업,6년차,대기업,,28억,443%
칼자이스(주),의료기기 도매업,36년차,중견기업,221명,1727억,13%
한진정보통신(주),응용 소프트웨어 개발 및 공급업,33년차,대기업,375명,,
(주)위비스,"근무복, 작업복 및 유사의복 제조업",17년차,중견기업,186명,,
(주)멕시카나,육류 도매업,,중견기업,67명,766억,8%
대명지이씨(주),내부 전기배선 공사업,27년차,중견기업,261명,,
디에스투자증권(주),증권 중개업,14년차,대기업,146명,605억,168%
(주)씨제이텔레닉스,상용 인력 공급 및 인사관리 서비스업,21년차,대기업,"1,948명",,
케이씨씨오토(주),자동차 신품 판매업,16년차,중견기업,615명,7284억,5%
메인트란스(주),철도 운송지원 서비스업,14년차,대기업,280명,245억,36%
(주)케이씨인더스트리얼,상품 종합 도매업,14년차,중견기업,59명,644억,37%
협진글로벌(주),"화물운송 중개, 대리 및 관련 서비스업",35년차,중견기업,50명,,
인크루트(주),데이터베이스 및 온라인정보 제공업,4년차,중견기업,157명,200억,9%
(주)링키지랩,기타 정보기술 및 컴퓨터운영 관련 서비스업,6년차,대기업,,36억,37%
(주)오케이저축은행,상호저축은행 및 기타 저축기관,9년차,중견기업,"1,078명",8892억,23%
(주)에뛰드,화장품 제조업,46년차,대기업,194명,,
엘브이엠에치코스메틱스(유),화장품 및 화장용품 도매업,,중견기업,790명,,
(주)이네스트,사업시설 유지ㆍ관리 서비스업,15년차,대기업,184명,,
(주)케이비에스아트비전,그 외 기타 창작 및 예술관련 서비스업,31년차,중견기업,159명,,
서린상사(주),1차 금속제품 도매업,38년차,"대기업,1000대기업",69명,5905억,20%
교보라이프플래닛생명보험(주),생명 보험업,9년차,대기업,121명,1962억,27%
해태에이치티비(주),기타 비알코올 음료 제조업,30년차,"대기업,1000대기업",809명,,
(주)엔투비,전자상거래 소매 중개업,22년차,대기업,132명,,
메르세데스벤츠코리아(주),자동차 신품 판매업,,"대기업,1000대기업",249명,,
(주)케이지에듀원 인테리어뱅크학원,전문·기능학원,20년차,대기업,250명,,
